transaction_date,house_age,distance_to_mrt,num_convenience_stores,latitude,longitude,price_per_unit_area,transaction_year
2013.583,0.0593607305936073,0.0789051679885514,0.4,0.51357246728071,0.7992236359714298,55.0,2013
2013.333,0.3995433789954338,0.1504140736006793,0.0,0.3754241396025577,0.8153978865643694,25.3,2013
2013.417,0.9155251141552512,0.015524466724368,0.8,0.5365971885603926,0.7522104809143002,44.3,2013
2013.0,0.0228310502283105,0.0263281031029894,0.6000000000000001,0.4076587493941588,0.7263316799653694,50.7,2013
2013.5,0.1940639269406393,0.0125957954621237,0.5,0.4201405719825857,0.7239594565451171,56.8,2013
2013.417,0.6940639269406393,0.0681925498518543,0.6000000000000001,0.5764663111972936,0.6957084321759339,36.2,2013
2012.833,0.2853881278538813,0.0833150513098478,0.5,0.6712312166747552,0.7588958378260031,42.0,2012
2013.583,0.1506849315068493,0.0103754020472508,0.9,0.5121182743577606,0.7501617425057248,59.0,2013
2013.083,0.8105022831050229,0.095497419147122,0.3,0.5278720310228096,0.6860038818199428,40.8,2013
2013.583,0.7420091324200914,0.0620547275920544,0.8,0.5307804168687085,0.7073538926028959,36.3,2013
2013.167,0.3150684931506849,0.6278204687638697,0.0,0.114881240911302,0.3265042053051274,20.0,2013
2012.917,0.1552511415525114,0.0550958384962415,1.0,0.6223945710131034,0.6910718136725791,54.4,2012
2013.5,0.2808219178082192,0.2067797341344159,0.1,0.24200193892392,0.8075264179424266,29.5,2013
2013.583,0.8196347031963471,0.0917325216543906,0.3,0.5472612699951469,0.6916109553590104,36.8,2013
2012.833,0.4680365296803653,0.3343953840101702,0.3,0.3774842462433412,0.4188052620229427,25.6,2012
2012.917,0.8721461187214613,0.0818381859751296,0.2,0.5321134270480457,0.6499892171661941,29.8,2012
2013.0,0.4109589041095891,0.2152408418787665,0.1,0.2393359185652457,0.8123786931203085,26.5,2013
2013.5,0.2694063926940639,0.0789051679885514,0.4,0.51357246728071,0.7992236359714298,40.3,2013
2013.0,0.7031963470319635,0.0548232942398743,0.6000000000000001,0.3902084343189926,0.7128531378045864,36.8,2013
2013.083,0.3013698630136986,0.0197307036903052,0.7000000000000001,0.4263208919050498,0.743907698943076,48.1,2013
2012.917,0.5776255707762558,0.4151832002922187,0.3,0.3452496364517969,0.3750269570841738,17.7,2012
2013.083,0.3447488584474886,0.05567174079856,0.7000000000000001,0.4275327193407747,0.7667673064481733,43.7,2013
2012.75,0.0,0.0488171266804513,0.9,0.4418322830829311,0.7612680612462555,50.8,2012
2012.833,0.0410958904109589,0.2215770047058597,0.1,0.2318225884634444,0.8137804615053028,27.0,2012
2013.583,0.3858447488584475,0.6254339469480842,0.0,0.1320891904993004,0.3222989001510541,18.3,2013
2012.917,0.2031963470319635,0.2139403823956637,0.0,0.6502666020359129,0.5828121630363512,48.0,2012
2013.5,0.5251141552511416,0.6070814889970578,0.0,0.1909840038778725,0.3116238947595775,25.3,2013
2012.833,0.0,0.0387696192419221,0.1,0.5178138633058893,0.6152684925598351,45.4,2012
2013.25,0.2077625570776256,0.2132575908935327,0.0,0.6497818710616343,0.5830278197111056,43.2,2013
2012.917,0.4703196347031964,0.3784066639856608,0.4,0.3515511391178165,0.3982100496009479,21.8,2012
2012.917,0.728310502283105,0.1737059572720153,0.0,0.20758603974798,0.6171015742936561,16.1,2012
2012.917,0.9337899543378996,0.0223084504392431,0.5,0.4148085312651801,0.7195384947162893,41.0,2012
2012.917,0.182648401826484,0.0125957954621237,0.5,0.4201405719825857,0.7239594565451171,51.8,2012
2013.417,0.1461187214611872,0.0103754020472508,0.9,0.5121182743577606,0.7501617425057248,59.5,2013
2013.083,0.6484018264840183,0.0918937062364523,0.3,0.5500484730974904,0.6411472935085385,34.6,2013
2013.417,0.3744292237442922,0.0411379497843387,0.5,0.6054289869123295,0.7542592193228757,51.0,2013
2013.417,0.1461187214611872,0.0103754020472508,0.9,0.5121182743577606,0.7501617425057248,62.2,2013
2013.5,0.3995433789954338,0.1456178577518405,0.4,0.6865002423655255,0.653224067284782,38.2,2013
2012.833,0.2899543378995434,0.0226998103169938,0.1,0.5046049442559593,0.6071813672631379,32.9,2012
2013.083,0.0251141552511415,0.0263281031029894,0.6000000000000001,0.4076587493941588,0.7263316799653694,54.4,2013
2012.75,0.0,0.0286184091701738,0.6000000000000001,0.292171594764909,0.6999137373300073,45.7,2012
2012.667,0.7465753424657535,0.0570895154323687,0.6000000000000001,0.3866941347552597,0.7436920422687763,30.5,2012
2012.833,0.0,0.0417061177017214,0.6000000000000001,0.5498061076103227,0.7661203364243647,71.0,2012
2013.083,0.3926940639269407,0.0256990810449319,0.8,0.5453223460979757,0.7499460858311977,47.1,2013
2013.333,0.2785388127853881,0.2067797341344159,0.1,0.24200193892392,0.8075264179424266,26.6,2013
2013.417,0.7168949771689498,0.0880355165926255,0.2,0.4911536597189183,0.669398317877949,34.1,2013
2013.583,0.091324200913242,0.3285556140082557,0.3,0.3746970431411114,0.4238731938753517,28.4,2013
2013.083,0.184931506849315,0.0125957954621237,0.5,0.4201405719825857,0.7239594565451171,51.6,2013
2013.583,0.7602739726027398,0.0267972244868845,0.7000000000000001,0.5445952496364725,0.7408885054992425,39.4,2013
2013.417,0.226027397260274,0.3216025566386844,0.3,0.3437954435288475,0.4430666379123522,23.1,2013
2013.333,0.3378995433789954,0.0572155395005124,0.6000000000000001,0.3593068347067856,0.6964632305368923,7.6,2013
2012.667,0.6986301369863015,0.0186329779051392,0.8,0.5996122152205885,0.7320465818415869,53.3,2012
2013.083,0.4703196347031964,0.1105295056452162,0.2,0.5919777023752317,0.7964200992018959,46.4,2013
2013.0,0.7054794520547946,0.9858092598952206,0.1,0.1415414444983298,0.0571490187621748,12.2,2013
2013.0,0.3105022831050228,0.6456612198075445,0.0,0.0821619001454223,0.3267198619796545,13.0,2013
2013.5,0.5776255707762558,0.2413652738763649,0.3,0.4138390693165661,0.4697002372222414,30.6,2013
2013.5,0.3789954337899544,0.0411379497843387,0.5,0.6054289869123295,0.7542592193228757,59.6,2013
2013.167,0.3036529680365297,0.0725250893237928,0.5,0.4008725157538038,0.6883761052404225,31.3,2013
2013.5,0.3105022831050228,0.0725250893237928,0.5,0.4008725157538038,0.6883761052404225,48.0,2013
2013.25,0.7191780821917809,0.0605702516225594,0.4,0.6049442559379941,0.7667673064481733,32.5,2013
2013.417,0.0,0.0250666403887329,0.0,0.4729762481823059,0.6272374379987014,45.5,2013
2012.917,0.226027397260274,0.0395675293294373,0.7000000000000001,0.5236306349976303,0.7750700884191701,57.4,2012
2013.167,0.0251141552511415,0.0263281031029894,0.6000000000000001,0.4076587493941588,0.7263316799653694,48.6,2013
2013.083,0.8812785388127855,0.1208585601641778,0.4,0.5611972855065801,0.6603407375457664,62.9,2013
2013.25,0.0867579908675799,0.0557617535704426,0.5,0.5911294231701731,0.7588958378260031,55.0,2013
2013.083,0.9429223744292238,0.0157175633786748,0.6000000000000001,0.4201405719825857,0.7209402631010562,60.7,2013
2013.417,0.8789954337899544,0.0299243445978111,0.7000000000000001,0.5912506059137286,0.7342031485873122,41.0,2013
2013.25,0.6757990867579909,0.0792224015210775,0.8,0.5919777023752317,0.6793185249082399,37.5,2013
2013.5,0.091324200913242,0.3285556140082557,0.3,0.3746970431411114,0.4238731938753517,30.7,2013
2013.167,0.6073059360730595,0.0710597018163194,0.5,0.5121182743577606,0.7019624757385827,37.5,2013
2012.833,0.4109589041095891,0.0541423744588977,0.8,0.6608095007271118,0.725576881604411,39.5,2012
2012.667,0.7625570776255708,0.0253047047570563,0.6000000000000001,0.4116577799321703,0.7394867371144755,42.2,2012
2012.917,0.4315068493150685,0.1524992019042872,0.0,0.3817256422685773,0.8192797067067659,20.8,2012
2012.75,0.2602739726027397,0.05679908927803,0.5,0.5731943771207284,0.7431529005821176,46.8,2012
2013.5,0.3105022831050228,0.0457392900703355,0.6000000000000001,0.3984488608822403,0.7466034073754599,47.4,2013
2013.167,0.228310502283105,0.1421709208238191,0.0,0.561803199224471,0.5448565883114043,43.5,2013
2012.667,0.2945205479452055,0.0725250893237928,0.5,0.4008725157538038,0.6883761052404225,42.5,2012
2013.25,0.3698630136986301,0.0411379497843387,0.5,0.6054289869123295,0.7542592193228757,51.4,2013
2013.333,0.1164383561643835,0.2376690113155536,0.3,0.4854580707707328,0.4608583135648132,28.9,2013
2013.417,0.452054794520548,0.0954770003708916,0.5,0.4617062530296039,0.7864998921716051,37.5,2013
2013.5,0.3105022831050228,0.0725250893237928,0.5,0.4008725157538038,0.6883761052404225,40.1,2013
2013.083,0.271689497716895,0.2067797341344159,0.1,0.24200193892392,0.8075264179424266,28.4,2013
2012.917,0.047945205479452,0.0661848272726837,0.5,0.5278720310228096,0.7915678240242414,45.5,2012
2012.75,0.0,0.0250666403887329,0.0,0.4729762481823059,0.6272374379987014,52.2,2012
2012.75,0.0730593607305936,0.0721616969819699,0.8,0.4617062530296039,0.7700021565665338,43.2,2012
2013.5,0.3744292237442922,0.5811937291784944,0.0,0.0104217159476434,0.4151390985550733,45.1,2013
2012.667,0.7968036529680366,0.0241422576387477,0.8,0.5019389238972849,0.7431529005821176,39.7,2012
2013.25,0.817351598173516,0.0227929632491604,0.7000000000000001,0.4255937954435467,0.745740780676897,48.5,2013
2013.5,0.1118721461187214,0.0563665360661114,0.9,0.5951284537081847,0.6938753504421129,44.7,2013
2013.333,0.273972602739726,0.2067797341344159,0.1,0.24200193892392,0.8075264179424266,28.9,2013
2013.25,0.1484018264840182,0.0545719731357709,0.6000000000000001,0.2679350460495016,0.6857882251456431,40.9,2013
2013.5,0.3858447488584475,0.6254339469480842,0.0,0.1320891904993004,0.3222989001510541,20.7,2013
2013.167,0.3150684931506849,0.6278204687638697,0.0,0.114881240911302,0.3265042053051274,15.6,2013
2013.583,0.7009132420091325,0.1920211354876512,0.0,0.2031022782356331,0.6039465171445499,18.3,2013
2013.25,0.3675799086757991,0.1225975128668299,0.4,0.5670140571983211,0.6589389691609995,35.6,2013
2013.0,0.2648401826484018,0.05679908927803,0.5,0.5731943771207284,0.7431529005821176,39.4,2013
2012.667,0.3538812785388128,0.1225975128668299,0.4,0.5670140571983211,0.6589389691609995,37.4,2012
2012.917,0.0799086757990867,0.0040649158312675,0.8,0.3185894328647691,0.6904248436487705,57.8,2012
2013.417,0.4383561643835617,0.0917325216543906,0.3,0.5472612699951469,0.6916109553590104,39.6,2013
2012.75,0.365296803652968,0.6254339469480842,0.0,0.1320891904993004,0.3222989001510541,11.6,2012
2013.5,0.1940639269406393,0.0125957954621237,0.5,0.4201405719825857,0.7239594565451171,55.5,2013
2012.833,0.0,0.0250666403887329,0.0,0.4729762481823059,0.6272374379987014,55.2,2012
2012.917,0.3127853881278539,0.1876642017656252,0.1,0.543746970431414,0.8667241751131769,30.6,2012
2013.417,0.0,0.0417061177017214,0.6000000000000001,0.5498061076103227,0.7661203364243647,73.6,2013
2013.417,0.6438356164383562,0.0474431131966092,0.8,0.5090887057683631,0.7179210696569953,43.4,2013
2013.083,0.6301369863013699,0.0760644830893366,0.5,0.3746970431411114,0.7512400258788148,37.4,2013
2013.417,0.1917808219178082,0.2999773710459303,0.1,0.2739941832283534,0.8764287254689407,23.5,2013
2013.333,0.5479452054794521,0.6967604448258865,0.0,0.1858943286476346,0.2453094673278428,14.4,2013
2013.083,0.0821917808219178,0.0557617535704426,0.5,0.5911294231701731,0.7588958378260031,58.8,2013
2013.583,0.1506849315068493,0.0103754020472508,0.9,0.5121182743577606,0.7501617425057248,58.1,2013
2013.083,0.9429223744292238,0.0585489629322115,0.4,0.6203344643723199,0.7663359930988918,35.1,2013
2013.417,0.0981735159817351,0.0632140036125394,0.7000000000000001,0.586888027144937,0.6927970670690229,45.2,2013
2013.083,0.6894977168949772,0.0694225490881921,0.3,0.4602520601067112,0.690640500323525,36.5,2013
2012.833,0.317351598173516,0.7038903102350899,0.0,0.2011633543383482,0.2322622385161139,19.2,2012
2013.083,0.7534246575342467,0.0243932848362235,0.9,0.544110518662194,0.744985982316166,42.0,2013
2013.5,0.2990867579908676,0.1734131334583465,0.4,0.723339796413029,0.6580763424626639,36.7,2013
2013.083,0.319634703196347,0.0642678599663496,0.1,0.5193892389723942,0.5797929695922903,42.6,2013
2012.667,0.6141552511415526,0.6846302995556987,0.0,0.2049200193892488,0.2445546689671118,15.5,2012
2013.167,0.2648401826484018,0.0276134650666975,0.8,0.6400872515754372,0.7297821867587118,55.9,2013
2013.5,0.3082191780821918,0.3285556140082557,0.3,0.3746970431411114,0.4238731938753517,23.6,2013
2013.5,0.3881278538812786,0.6278204687638697,0.0,0.114881240911302,0.3265042053051274,18.8,2013
2012.75,0.3219178082191781,0.400963224212382,0.0,0.2772661173049187,0.951153763208822,21.8,2012
2012.75,0.7168949771689498,0.2202603030143917,0.3,0.4941832283083158,0.4719646323053439,21.5,2012
2013.167,0.4771689497716895,0.3343953840101702,0.3,0.3774842462433412,0.4188052620229427,25.7,2013
2013.0,0.2031963470319635,0.4725389239728153,0.0,0.2735094522540748,1.0,22.0,2013
2012.917,0.7945205479452055,0.0257796888047327,0.8,0.5453223460979757,0.7503773991804792,44.3,2012
2012.917,0.3721461187214612,0.6254339469480842,0.0,0.1320891904993004,0.3222989001510541,20.5,2012
2013.5,0.8059360730593608,0.0917592980950383,0.8,0.5741638390693424,0.6781324131982274,42.3,2013
2013.167,0.3013698630136986,0.1124096263417162,0.2,0.5046049442559593,0.8192797067067659,37.8,2013
2013.167,1.0,0.0052913417817649,0.7000000000000001,0.4293504604944473,0.7241751132196441,42.7,2013
2013.417,0.2214611872146119,0.0615805788579511,0.5,0.6106398448861228,0.7681690748327128,49.3,2013
2013.5,0.3470319634703196,0.5798487196381615,0.0,0.0189045079981156,0.4102868233769641,29.3,2013
2013.333,0.3470319634703196,0.0677097076690832,0.5,0.2687833252545033,0.7156566745741202,34.6,2013
2013.0,0.5205479452054795,0.1058874206193777,0.2,0.5929471643238458,0.7936165624323621,36.6,2013
2013.25,0.7853881278538813,0.0159863177864234,0.8,0.4452253999031086,0.7263316799653694,48.2,2013
2013.083,0.7762557077625571,0.0207625479845882,0.7000000000000001,0.4145661657780692,0.7378693120551816,39.1,2013
2013.417,0.4155251141552512,0.0662464084455424,0.8,0.4529810954920208,0.7695708432174797,31.6,2013
2013.417,0.3972602739726028,0.1504140736006793,0.0,0.3754241396025577,0.8153978865643694,25.5,2013
2013.417,0.2990867579908676,0.0833150513098478,0.5,0.6712312166747552,0.7588958378260031,45.9,2013
2012.917,0.8744292237442922,0.0958005142239855,0.3,0.527387300048531,0.6857882251456431,31.5,2012
2012.667,0.3561643835616438,0.0411379497843387,0.5,0.6054289869123295,0.7542592193228757,46.1,2012
2013.0,0.4109589041095891,0.2152408418787665,0.1,0.2393359185652457,0.8123786931203085,26.6,2013
2013.083,0.2922374429223744,0.2206371222484631,0.3,0.4946679592826513,0.4717489756308168,21.4,2013
2013.25,0.5068493150684932,0.0550958384962415,1.0,0.6223945710131034,0.6910718136725791,44.0,2013
2013.083,0.8789954337899544,0.0992601200745317,0.3,0.5206010664081759,0.6835238300623132,34.2,2013
2012.75,0.2625570776255708,0.2067797341344159,0.1,0.24200193892392,0.8075264179424266,26.2,2012
2012.833,0.7945205479452055,0.0235506700037794,0.8,0.5016965584101172,0.7459564373516514,40.9,2012
2013.5,0.1187214611872146,0.05679908927803,0.5,0.5731943771207284,0.7431529005821176,52.2,2013
2013.083,0.0,0.0387696192419221,0.1,0.5178138633058893,0.6152684925598351,43.5,2013
2013.333,0.4018264840182649,0.2756971257924203,0.2,0.6622636936500612,0.5108906620660036,31.1,2013
2013.083,0.1415525114155251,0.0103754020472508,0.9,0.5121182743577606,0.7501617425057248,58.0,2013
2013.583,0.4132420091324201,0.2722189728867981,0.3,0.4270479883664961,0.445654518007359,20.9,2013
2013.333,0.4383561643835617,0.0557386277594846,0.8,0.4838826951042847,0.7681690748327128,48.1,2013
2013.25,0.863013698630137,0.0877924403428637,0.1,0.478187106156156,0.6691826612031946,39.7,2013
2012.917,0.6392694063926941,0.054023342274736,0.6000000000000001,0.5611972855065801,0.7295665300839573,40.8,2012
2013.417,0.3105022831050228,0.0725250893237928,0.5,0.4008725157538038,0.6883761052404225,43.8,2013
2012.75,0.6689497716894978,0.0783329627222322,0.8,0.5931895298110135,0.6795341815829943,40.2,2012
2013.333,0.8493150684931509,0.0252337804471952,0.9,0.5448376151236403,0.7453094673278429,78.3,2013
2013.333,0.2054794520547945,0.2132575908935327,0.0,0.6497818710616343,0.5830278197111056,38.5,2013
2013.583,0.6986301369863015,0.06307059264706,1.0,0.5957343674261324,0.6890230752640036,48.5,2013
2013.25,0.2077625570776256,0.2132575908935327,0.0,0.6497818710616343,0.5830278197111056,42.3,2013
2013.333,0.7876712328767124,0.0466474770182651,0.6000000000000001,0.558288899660738,0.7350657752856478,46.0,2013
2013.25,0.0251141552511415,0.0263281031029894,0.6000000000000001,0.4076587493941588,0.7263316799653694,49.0,2013
2013.0,0.3767123287671233,0.6278204687638697,0.0,0.114881240911302,0.3265042053051274,12.8,2013
2012.917,0.7397260273972603,0.0373846229314712,0.8,0.5879786718371633,0.7152253612248387,40.2,2012
2013.417,0.271689497716895,0.4869485471712775,0.0,0.8371303926321048,0.4769247358203756,46.6,2013
2013.583,0.7077625570776256,0.1752656733381656,0.0,0.2039505574406348,0.6191503127022315,19.0,2013
2013.5,0.091324200913242,0.3285556140082557,0.3,0.3746970431411114,0.4238731938753517,33.4,2013
2012.833,0.3698630136986301,0.6266944970049182,0.0,0.1245758603974991,0.3239163252101207,14.7,2012
2012.917,0.6187214611872147,0.6789834251140826,0.1,0.2211585070286332,0.2408885054992424,17.4,2012
2013.333,0.9063926940639272,0.0479508755676435,0.9,0.5827678138633701,0.7094026310114714,32.4,2013
2013.25,0.182648401826484,0.3392655715165348,0.4,0.3393116820165573,0.4321759758463486,23.9,2013
2012.75,0.2945205479452055,0.0351524949077737,0.7000000000000001,0.411900145419338,0.7487599741211852,39.3,2012
2013.167,0.0821917808219178,0.054211241422366,1.0,0.6198497333979844,0.6913952986844834,61.9,2013
2013.167,0.2968036529680365,0.109746275420309,0.0,0.540596219098461,0.5569333620876478,39.0,2013
2013.083,0.2922374429223744,0.109746275420309,0.0,0.540596219098461,0.5569333620876478,40.6,2013
2013.5,0.4132420091324201,0.1259684517284723,0.0,0.3789384391662906,0.7994392926459568,29.7,2013
2013.083,0.2511415525114155,0.2613060651178039,0.2,0.38839069316532,0.465494932068168,28.8,2013
2013.5,0.3127853881278539,0.0351524949077737,0.7000000000000001,0.411900145419338,0.7487599741211852,41.4,2013
2012.833,0.045662100456621,0.3177296407259397,0.3,0.3817256422685773,0.4287254690532336,33.4,2012
2013.417,0.7488584474885844,0.0279656270815936,0.8,0.609428017450341,0.7084321759757586,48.2,2013
2013.083,0.1095890410958904,0.2376690113155536,0.3,0.4854580707707328,0.4608583135648132,21.7,2013
2013.417,0.1712328767123287,0.0953242772059496,0.5,0.4909112942317506,0.8045072244985931,40.8,2013
2013.417,0.3744292237442922,0.0566836149109388,0.6000000000000001,0.38839069316532,0.7461720940264058,40.6,2013
2013.333,0.4954337899543379,0.1595888485118245,0.0,0.3640329617063003,0.8167996549491363,23.1,2013
2013.0,0.4337899543378996,0.1524992019042872,0.0,0.3817256422685773,0.8192797067067659,22.3,2013
2012.833,0.4109589041095891,0.971867257609976,0.1,0.3073194377120671,0.0175760189777065,15.0,2012
2013.167,0.8949771689497719,0.0620808698131373,0.7000000000000001,0.511633543383482,0.70778520595195,30.0,2013
2012.917,0.723744292237443,0.1757362333176587,0.0,0.2124333494910502,0.6108475307310073,13.8,2012
2012.833,0.1347031963470319,0.0103754020472508,0.9,0.5121182743577606,0.7501617425057248,52.7,2012
2012.667,0.6940639269406393,0.2648581587434122,0.2,0.3946921958313396,0.4604270002155317,25.9,2012
2012.667,0.0251141552511415,0.0474259892683614,0.5,0.6116093068347368,0.7593271511752846,51.8,2012
2013.417,0.7191780821917809,0.8490274357443697,0.1,0.22879301987399,0.1191503127020041,17.4,2013
2012.667,0.3333333333333333,0.0488575001698161,0.1,0.5225399903054608,0.6251886995901259,26.5,2012
2013.25,0.3949771689497717,0.0650849358597357,0.1,0.5203587009210651,0.5797929695922903,43.9,2013
2013.417,0.0,0.0417061177017214,0.6000000000000001,0.5498061076103227,0.7661203364243647,63.3,2013
2013.083,0.4041095890410959,0.1259684517284723,0.0,0.3789384391662906,0.7994392926459568,28.8,2013
2013.25,0.3881278538812786,0.2261091995905305,0.4,0.468492486669902,0.468729782186756,30.7,2013
2013.167,0.3698630136986301,0.350310118517136,0.3,0.3245273873001224,0.4319603191718215,24.4,2013
2012.917,0.363013698630137,0.0411379497843387,0.5,0.6054289869123295,0.7542592193228757,53.0,2012
2013.417,0.0890410958904109,0.3285556140082557,0.3,0.3746970431411114,0.4238731938753517,31.7,2013
2013.167,0.7442922374429225,0.0727456275758518,0.7000000000000001,0.4557682985943074,0.7730213500105947,40.6,2013
2012.833,0.3584474885844749,0.1225975128668299,0.4,0.5670140571983211,0.6589389691609995,38.1,2012
